block_time,transaction_signature,block_num,program_id,trade_type,wallet_address,token_address,is_buy,amount_in_sol,amount_in_token,change_in_sol,change_in_tokens,price_in_sol,virtual_sol_reserves,virtual_token_reserves,real_sol_reserves,real_token_reserves,fee_recipient,fee_basis_points,fee_amount,creator_address,creator_fee_basis_points,creator_fee_amount,ingested_at
1757782434,4NxKfMdoidpmqGS6QwQrxKuTTT6v5n5zNeuTYKmLPJNJ5Gx9fhjS9uad7x1vgYp99chBazQgqH4gUHFNPA1APybm,366587022,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,10800000,295586786973,-10800000,295586786973,0.0000000365,34300325454,938475060722037,4300325454,658575060722037,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,102600,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32400,1757782451
1757782434,4NxKfMdoidpmqGS6QwQrxKuTTT6v5n5zNeuTYKmLPJNJ5Gx9fhjS9uad7x1vgYp99chBazQgqH4gUHFNPA1APybm,366587022,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,10799999,295586786973,10799999,-295586786973,0.0000000365,34289525455,938770647509010,4289525455,658870647509010,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,102600,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32400,1757782451
1757782435,2kwiehH8LeU22BLmjq8qijRZA9aiAkpEmhPMYWVJGbwb78aPnVDEKLfqG3bNvF7pkMGzFdez9Tmq9pybcpcExzVk,366587025,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,10700001,292850726055,-10700001,292850726055,0.0000000365,34300225456,938477796782955,4300225456,658577796782955,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,101651,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32101,1757782453
1757782435,2kwiehH8LeU22BLmjq8qijRZA9aiAkpEmhPMYWVJGbwb78aPnVDEKLfqG3bNvF7pkMGzFdez9Tmq9pybcpcExzVk,366587025,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,10700000,292850726055,10700000,-292850726055,0.0000000365,34289525456,938770647509010,4289525456,658870647509010,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,101650,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32100,1757782453
1757782436,2Fdn3U1s5uxiQCGMn4oCRX11qejq61m6N4XsM6uprj2BzBRkV32ThjdsVaMDSaRnAnbyBDPpFYvYoQ7j5YH8TyuW,366587027,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11200001,306530871071,-11200001,306530871071,0.0000000365,34300725457,938464116637939,4300725457,658564116637939,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,106401,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,33601,1757782453
1757782436,2Fdn3U1s5uxiQCGMn4oCRX11qejq61m6N4XsM6uprj2BzBRkV32ThjdsVaMDSaRnAnbyBDPpFYvYoQ7j5YH8TyuW,366587027,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11200000,306530871071,11200000,-306530871071,0.0000000365,34289525457,938770647509010,4289525457,658870647509010,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,106400,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,33600,1757782453
1757782436,dT58AenQoznRGzspCfDFpRTX1aVprngDjBw64yWAuKcSmyVRWjSEqF4oEDfPxesRvXncvQgpK3UxFoaLuknNw5H,366587028,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8DxZSpD9tjuzY5FVurtck8RChGN9YmyVNikiSPkdCemp,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,325400001,8824978377831,-325400001,8824978377831,0.0000000369,34614925458,929945669131179,4614925458,650045669131179,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,3091301,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,976201,1757782453
1757782437,35GsRaY5kkRdrQ7fyoAZR4s7mGoBLh4ch1WshNRrVkP1mmd6X9CVQD7mAsew9HQQFzNKfKDM3G4g7GsAt3k8mBwv,366587029,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11923154,320210617254,-11923154,320210617254,0.0000000372,34626848612,929625458513925,4626848612,649725458513925,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,113270,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,35770,1757782455
1757782437,35GsRaY5kkRdrQ7fyoAZR4s7mGoBLh4ch1WshNRrVkP1mmd6X9CVQD7mAsew9HQQFzNKfKDM3G4g7GsAt3k8mBwv,366587029,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11923153,320210617254,11923153,-320210617254,0.0000000372,34614925459,929945669131179,4614925459,650045669131179,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,113270,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,35770,1757782455
1757782437,4SEX7yG7K4JtW4C7b7JAvywxs8doAWgTthqBzAc1u1pcbqAh2rXPRz5cKeXUHuxiBP7DscT4eG3rRXQFikq85v2C,366587031,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12000001,322273718557,-12000001,322273718557,0.0000000372,34626925460,929623395412622,4626925460,649723395412622,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114001,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36001,1757782455
1757782437,4SEX7yG7K4JtW4C7b7JAvywxs8doAWgTthqBzAc1u1pcbqAh2rXPRz5cKeXUHuxiBP7DscT4eG3rRXQFikq85v2C,366587031,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12000000,322273718557,12000000,-322273718557,0.0000000372,34614925460,929945669131179,4614925460,650045669131179,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114000,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36000,1757782455
1757782438,186UVqi2h5uWAALcuUCKB7Qkcce9m22a1TbvgG9PViGzeB3Zf8UjNibYK9F66FMyaSWys9PJmSLkHhDAeRyNQKi,366587032,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12200001,327643054773,-12200001,327643054773,0.0000000372,34627125461,929618026076406,4627125461,649718026076406,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,115901,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36601,1757782455
1757782438,186UVqi2h5uWAALcuUCKB7Qkcce9m22a1TbvgG9PViGzeB3Zf8UjNibYK9F66FMyaSWys9PJmSLkHhDAeRyNQKi,366587032,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12200000,327643054773,12200000,-327643054773,0.0000000372,34614925461,929945669131179,4614925461,650045669131179,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,115900,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36600,1757782455
1757782438,4mZYKAvjwiFghPaqfE6jgtQNvw834DgfCqByk8MU1qQT3Rsnv9Jjjhp3PQ79bMTY6i8hCuRZ3RvDMjxchjU1tT12,366587034,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12300001,330327699616,-12300001,330327699616,0.0000000372,34627225462,929615341431563,4627225462,649715341431563,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,116851,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36901,1757782455
1757782438,4mZYKAvjwiFghPaqfE6jgtQNvw834DgfCqByk8MU1qQT3Rsnv9Jjjhp3PQ79bMTY6i8hCuRZ3RvDMjxchjU1tT12,366587034,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12300000,330327699616,12300000,-330327699616,0.0000000372,34614925462,929945669131179,4614925462,650045669131179,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,116850,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36900,1757782455
1757782438,5qLETUVS7wVMLRzyG44a68ndRFxdqGxX1XEc9J7m2eKkEPDxEGU5AmT7a2VHaHR55y2u6oHx8j6nwJVnuwSj8wW1,366587034,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,CREwk7NtEMvCZC5eP2EXVqMvp2tCZrQYgUjbQyZ3EGm6,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,447100001,11858376782678,-447100001,11858376782678,0.0000000377,35062025463,918087292348501,5062025463,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,4247451,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,1341301,1757782455
1757782439,2zDtSxNuFMrZAfMVNMSKf2EEaxk3XcryEzjNF2EV2yarYP1mVJxWDkj6LsPCvY3DUnyM6VdyhXHT3B35u4sL9tVG,366587036,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12004248,314219597895,-12004248,314219597895,0.0000000382,35074029711,917773072750606,5074029711,637873072750606,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114041,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36013,1757782457
1757782439,2zDtSxNuFMrZAfMVNMSKf2EEaxk3XcryEzjNF2EV2yarYP1mVJxWDkj6LsPCvY3DUnyM6VdyhXHT3B35u4sL9tVG,366587036,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12004247,314219597895,12004247,-314219597895,0.0000000382,35062025464,918087292348501,5062025464,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,114041,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,36013,1757782457
1757782439,AyHb6HvzzwaZY4GfKKxieyZRhRpGaJGHauq5mApv6BTpeGzd5gHujHVkDWRhHKzoAdF7hq2tUFJZUhh4UpCbNBq,366587037,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,10800001,282707270556,-10800001,282707270556,0.0000000382,35072825465,917804585077945,5072825465,637904585077945,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,102601,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32401,1757782459
1757782439,AyHb6HvzzwaZY4GfKKxieyZRhRpGaJGHauq5mApv6BTpeGzd5gHujHVkDWRhHKzoAdF7hq2tUFJZUhh4UpCbNBq,366587037,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,10800000,282707270556,10800000,-282707270556,0.0000000382,35062025465,918087292348501,5062025465,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,102600,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,32400,1757782459
1757782440,3XSnjAa3EjbnNr35UCzF7gyweamhr4CWSZNUtEnAxAPRkA5on8fofGcZAzDAekCQ2vQRartoUumSsecMxCU8UVL4,366587039,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11600000,303641623871,-11600000,303641623871,0.0000000382,35073625465,917783650724630,5073625465,637883650724630,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,110200,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34800,1757782459
1757782440,3XSnjAa3EjbnNr35UCzF7gyweamhr4CWSZNUtEnAxAPRkA5on8fofGcZAzDAekCQ2vQRartoUumSsecMxCU8UVL4,366587039,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11599999,303641623871,11599999,-303641623871,0.0000000382,35062025466,918087292348501,5062025466,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,110200,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,34800,1757782459
1757782441,5nazfhrfaQauwuSL91QUcqjCwU4Bn8PDdtaQpgwCQn6ZwPVWCCNaAgRgNiiCm3YMxHB1gLj5ivG7AvK5XDrsPrXn,366587042,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,12600000,329808222608,-12600000,329808222608,0.0000000382,35074625466,917757484125893,5074625466,637857484125893,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,119700,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,37800,1757782459
1757782441,5nazfhrfaQauwuSL91QUcqjCwU4Bn8PDdtaQpgwCQn6ZwPVWCCNaAgRgNiiCm3YMxHB1gLj5ivG7AvK5XDrsPrXn,366587042,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,12599999,329808222608,12599999,-329808222608,0.0000000382,35062025467,918087292348501,5062025467,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,119700,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,37800,1757782459
1757782442,2jRCjbAWRvGLVYX6pzXjSYUHjm7TA4f4x2Jjzk9o49tJZq6y4G9sFPeGFKw6E11LyQXyMj9WF7sJsHu99u8CekPd,366587044,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,13300000,348123953966,-13300000,348123953966,0.0000000382,35075325467,917739168394535,5075325467,637839168394535,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,126350,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,39900,1757782461
1757782442,2jRCjbAWRvGLVYX6pzXjSYUHjm7TA4f4x2Jjzk9o49tJZq6y4G9sFPeGFKw6E11LyQXyMj9WF7sJsHu99u8CekPd,366587044,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,13299999,348123953966,13299999,-348123953966,0.0000000382,35062025468,918087292348501,5062025468,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,126350,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,39900,1757782461
1757782443,2muBUBNqdAcuaC8gjGd6e5UqAadeTJEacZ9H9N2UJFMSDjauGSCHa9mPetETGmjT6aSP7xJyibtpeYF9SbXvAGsg,366587046,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11700000,306258350863,-11700000,306258350863,0.0000000382,35073725468,917781033997638,5073725468,637881033997638,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,111150,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,35100,1757782461
1757782443,2muBUBNqdAcuaC8gjGd6e5UqAadeTJEacZ9H9N2UJFMSDjauGSCHa9mPetETGmjT6aSP7xJyibtpeYF9SbXvAGsg,366587046,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11699999,306258350863,11699999,-306258350863,0.0000000382,35062025469,918087292348501,5062025469,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,111150,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,35100,1757782461
1757782444,297buGTCnwuKFXaGYES23yBoDtedK7dJMaKQ4HBUW5jua3Uz1iQHtGSTnK9S7PLPXVj2k4AspuZ5T57FZW2wcEGM,366587049,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11100001,290557764929,-11100001,290557764929,0.0000000382,35073125470,917796734583572,5073125470,637896734583572,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,105451,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,33301,1757782463
1757782444,297buGTCnwuKFXaGYES23yBoDtedK7dJMaKQ4HBUW5jua3Uz1iQHtGSTnK9S7PLPXVj2k4AspuZ5T57FZW2wcEGM,366587049,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11100000,290557764929,11100000,-290557764929,0.0000000382,35062025470,918087292348501,5062025470,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,105450,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,33300,1757782463
1757782445,3NRakC16nGbyCjvc9jgtL3Nh3BLCFgAEW3LrGK52PPxC8dJi1UqL8XwVh7vwfphTLRQgAHuXTKQreDwekKG9cDgg,366587051,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11200001,293174566547,-11200001,293174566547,0.0000000382,35073225471,917794117781954,5073225471,637894117781954,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,106401,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,33601,1757782463
1757782445,3NRakC16nGbyCjvc9jgtL3Nh3BLCFgAEW3LrGK52PPxC8dJi1UqL8XwVh7vwfphTLRQgAHuXTKQreDwekKG9cDgg,366587051,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,11200000,293174566547,11200000,-293174566547,0.0000000382,35062025471,918087292348501,5062025471,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,106400,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,33600,1757782463
1757782445,i4uzoZzKvk7b4UDt14Xzi1d7txK61NHYYSfztkxhzPaCb8UxgHzJn6GyhZ3cX7UjMHYZVRC3xdY6cqzVQoGSzxy,366587052,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,13000001,340274444297,-13000001,340274444297,0.0000000382,35075025472,917747017904204,5075025472,637847017904204,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,123501,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,39001,1757782463
1757782445,i4uzoZzKvk7b4UDt14Xzi1d7txK61NHYYSfztkxhzPaCb8UxgHzJn6GyhZ3cX7UjMHYZVRC3xdY6cqzVQoGSzxy,366587052,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,false,13000000,340274444297,13000000,-340274444297,0.0000000382,35062025472,918087292348501,5062025472,638187292348501,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,123500,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,39000,1757782463
1757782446,2sUMzMnW1JqhMPTmNhj8FBteHZbccgbTj2d6V1wwhr9J7gmdaqT1nMjeLWc1xjNV9aSgr5svGn9eqGhMPozudKLq,366587053,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,77t3vuYTq7ApgMr8yd2TX9HoXVqwmxHsyEbr1UeAtarN,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,234400001,6096925069744,-234400001,6096925069744,0.0000000384,35296425473,911990367278757,5296425473,632090367278757,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,2226801,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,703201,1757782463
1757782446,5L8EJUAwPQDyH8J3G3se7UFseSqC65yNPXTZ4exgEmBvWMYs8AAUxAVDEtmeu6Rn4ATbygydSpXLzZx7d7BBaabh,366587053,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,i3d96PXYSEuwG7fyBtryfWT6NYwnkB2JGqMrsjU8e5y,FCuk4XWLR6fAJFTcQoMrm3KeywSt2X6wK4Ufh4Xjpump,true,11046250,285324116885,-11046250,285324116885,0.0000000387,35307471723,911705043161872,5307471723,631805043161872,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,104940,Ab6VFq1eje9J8zNCqE9RdjYESMTPgz6cdir5gzWv2fxt,30,33139,1757782463
